year,quarter,region,age_group,sex,value,unit,source
2561,ไตรมาสที่ 2,ภาคกลาง,60 ปีขึ้นไป,ชาย,543.75,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ภาคกลาง,60 ปีขึ้นไป,หญิง,440.17,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคกลาง,60 ปีขึ้นไป,รวม,959.45,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคกลาง,60 ปีขึ้นไป,ชาย,547.16,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคกลาง,60 ปีขึ้นไป,หญิง,412.29,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคกลาง,60 ปีขึ้นไป,รวม,958.50,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคกลาง,60 ปีขึ้นไป,ชาย,532.22,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคกลาง,60 ปีขึ้นไป,หญิง,426.28,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคกลาง,60 ปีขึ้นไป,รวม,993.71,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคกลาง,60 ปีขึ้นไป,ชาย,552.53,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคกลาง,60 ปีขึ้นไป,หญิง,441.18,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคกลาง,60 ปีขึ้นไป,รวม,1011.73,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคกลาง,60 ปีขึ้นไป,ชาย,557.88,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคกลาง,60 ปีขึ้นไป,หญิง,453.85,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคกลาง,60 ปีขึ้นไป,รวม,977.64,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคกลาง,60 ปีขึ้นไป,ชาย,547.32,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคกลาง,60 ปีขึ้นไป,หญิง,430.32,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคกลาง,60 ปีขึ้นไป,รวม,982.52,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคกลาง,60 ปีขึ้นไป,ชาย,540.85,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคกลาง,60 ปีขึ้นไป,หญิง,441.67,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ภาคกลาง,60 ปีขึ้นไป,รวม,1049.23,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ภาคกลาง,60 ปีขึ้นไป,ชาย,581.44,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ภาคกลาง,60 ปีขึ้นไป,หญิง,467.79,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ภาคกลาง,60 ปีขึ้นไป,รวม,1032.14,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ภาคกลาง,60 ปีขึ้นไป,ชาย,566.23,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ภาคกลาง,60 ปีขึ้นไป,หญิง,465.91,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ภาคกลาง,60 ปีขึ้นไป,รวม,1066.13,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ภาคกลาง,60 ปีขึ้นไป,ชาย,585.18,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ภาคกลาง,60 ปีขึ้นไป,หญิง,480.95,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ภาคกลาง,60 ปีขึ้นไป,รวม,1138.65,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ภาคกลาง,60 ปีขึ้นไป,ชาย,633.98,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ภาคกลาง,60 ปีขึ้นไป,หญิง,504.67,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 1,ภาคเหนือ,รวม,รวม,7144.30,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 1,ภาคเหนือ,รวม,ชาย,3900.50,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 1,ภาคเหนือ,รวม,หญิง,3243.80,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 2,ภาคเหนือ,รวม,รวม,7166.40,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 2,ภาคเหนือ,รวม,ชาย,3903.20,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 2,ภาคเหนือ,รวม,หญิง,3263.30,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 3,ภาคเหนือ,รวม,รวม,7382.90,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 3,ภาคเหนือ,รวม,ชาย,3981.70,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 3,ภาคเหนือ,รวม,หญิง,3401.10,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 4,ภาคเหนือ,รวม,รวม,7383.80,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 4,ภาคเหนือ,รวม,ชาย,3991.40,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 4,ภาคเหนือ,รวม,หญิง,3392.30,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคเหนือ,รวม,รวม,7196.95,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคเหนือ,รวม,ชาย,3921.82,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคเหนือ,รวม,หญิง,3275.13,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคเหนือ,รวม,รวม,7258.86,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคเหนือ,รวม,ชาย,3948.57,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคเหนือ,รวม,หญิง,3310.29,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคเหนือ,รวม,รวม,7324.76,พันคน,สำนักงานสถิติแห่งชาติ
