year,quarter,region,area,level_of_edu,value,unit,source
2559,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),0.69,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,รวม,อุดมศึกษา (สายวิชาการ),592.92,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,รวม,อุดมศึกษา (สายวิชาชีพ),365.64,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,รวม,อุดมศึกษา (สายวิชาการศึกษา),233.34,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,รวม,ไม่ทราบ,4.34,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,รวม,9439.14,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,ไม่มีการศึกษา,87.06,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,ต่ำกว่าประถมศึกษา,2761.07,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,ประถมศึกษา,2632.82,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,มัธยมศึกษาตอนต้น,1413.72,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),1147.40,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),186.89,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),0.26,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,อุดมศึกษา (สายวิชาการ),608.22,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,อุดมศึกษา (สายวิชาชีพ),374.99,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,อุดมศึกษา (สายวิชาการศึกษา),223.04,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,อื่นๆ,0.22,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,ไม่ทราบ,3.45,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,รวม,รวม,9146.80,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,รวม,ไม่มีการศึกษา,70.30,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,รวม,ต่ำกว่าประถม ศึกษา,2465.30,พันคน,สำนักงานสถิติแห่งชาติ
